7200002,1,2,3,5000002,7200001,여기 보통 콩가루가 아닌 것 같아,18286,2782,2982,432,7520002,789,1441,8000001,1,-1,8000003,1400,-1,8000004,3200,-1
7200003,1,3,3,5000003,7200002,다사다난한 하루,18417,2808,3008,436,7520003,825,1454,8000001,1,-1,8000004,3500,-1,8000005,-1,-1
7200004,1,4,3,5000004,7200003,터질까 봐?,21232,3248,3448,502,7520004,864,1674,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200005,1,5,3,5000005,7200004,은행 강도를 잡아라!,17067,2590,2790,404,7520005,900,1345,8000001,1,-1,8000006,-1,-1,8000007,15919,-1
7200006,1,6,3,5000006,7200005,매를 부르는 힘,21199,3238,3438,501,7520006,939,1669,8000001,1,-1,8000007,18804,-1,8000008,1,-1
7200007,1,7,3,5000007,7200006,불량학생 선도,18290,2788,2988,433,7520007,975,1444,8000001,1,-1,8000008,1,-1,8000009,1,2
7200008,1,8,3,5000008,7200007,이런 악당은 싫어,21074,3222,3422,498,7520008,1014,1661,8000001,1,-1,8000009,3,2,8000010,2,-1
7200009,1,9,3,5000009,7200008,마이동풍,15533,2349,2549,367,7520009,1050,1225,8000001,1,-1,8000010,3,-1,8000011,4,-1
7200010,1,10,3,5000010,7200009,결속을 다지다,19790,3332,3532,515,7520010,1089,1716,8000001,1,-1,8000011,4,-1,8000002,70,-1
7200011,2,1,3,5000011,7200010,잘못한 거 없겠지?,22321,3774,3974,581,7520011,1197,1937,8000001,1,-1,8000002,70,-1,8000003,2000,-1
7200012,2,2,3,5000012,7200011,흔들어 주세요,27574,4693,4893,719,7520012,1248,2397,8000001,1,-1,8000003,2200,-1,8000004,3900,-1
7200013,2,3,3,5000013,7200012,공장? 연구소?,27488,4679,4879,717,7520013,1302,2389,8000001,1,-1,8000004,4000,-1,8000005,-1,-1
7200014,2,4,3,5000014,7200013,희생? 니가 당해 봐,26282,4465,4665,685,7520014,1353,2283,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200015,2,5,3,5000015,7200014,"역시, 베테랑!",22319,3778,3978,582,7520015,1407,1939,8000001,1,-1,8000006,-1,-1,8000007,20880,-1
7200016,2,6,3,5000016,7200015,와장창 쨍그랑,34849,6007,6207,916,7520016,1458,3054,8000001,1,-1,8000007,32147,-1,8000008,3,-1
7200017,2,7,3,5000017,7200016,독 인간과 연구,25619,4360,4560,669,7520017,1512,2230,8000001,1,-1,8000008,3,-1,8000009,1,2
7200018,2,8,3,5000018,7200017,아가씨의 존재가 나한텐 수치야.,26168,4477,4677,686,7520018,1563,2288,8000001,1,-1,8000009,2,2,8000010,2,-1
7200019,2,9,3,5000019,7200018,그런데 그것이 실제로 일어났습니다.,29484,5030,5230,770,7520019,1617,2565,8000001,1,-1,8000010,3,-1,8000011,4,-1
7200020,2,10,3,5000020,7200019,우리 친해질 수 있을 것 같아,36166,6836,7036,1040,7520020,1668,3468,8000001,1,-1,8000011,4,-1,8000002,80,-1
7200021,3,1,3,5000021,7200020,천사가 아니야,29884,5571,5771,851,7520021,1836,2836,8000001,1,-1,8000002,80,-1,8000003,2500,-1
7200022,3,2,3,5000022,7200021,타락 천사,32838,6145,6345,937,7520022,1905,3123,8000001,1,-1,8000003,2700,-1,8000004,4200,-1
7200023,3,3,3,5000023,7200022,어리광쟁이♡,33024,6188,6388,943,7520023,1971,3144,8000001,1,-1,8000004,4300,-1,8000005,-1,-1
7200024,3,4,3,5000024,7200023,시골 마을 파티에 보스몹,28158,5285,5485,808,7520024,2040,2692,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200025,3,5,3,5000025,7200024,위기의 순간에 사람은 늘 혼자다,38009,7153,7353,1088,7520025,2106,3627,8000001,1,-1,8000006,-1,-1,8000007,36009,-1
7200026,3,6,3,5000026,7200025,일이 터졌다.,29978,5607,5807,856,7520026,2175,2853,8000001,1,-1,8000007,27016,-1,8000008,1,-1
7200027,3,7,3,5000027,7200026,"어, 이 인간이?",30932,5791,5991,884,7520027,2241,2946,8000001,1,-1,8000008,1,-1,8000009,2,2
7200028,3,8,3,5000028,7200027,진정할 거 없이 차라리 때려!!!,38430,7252,7452,1103,7520028,2310,3676,8000001,1,-1,8000009,4,2,8000010,2,-1
7200029,3,9,3,5000029,7200028,솔직히 말이 안통하니 이길 자신이 없다,39810,7528,7728,1144,7520029,2376,3814,8000001,1,-1,8000010,3,-1,8000011,4,-1
7200030,3,10,3,5000030,7200029,가만히 있으면 중간이나 가지,53260,11042,11242,1671,7520030,2445,5571,8000001,1,-1,8000011,4,-1,8000002,70,-1
7200031,4,1,3,5000031,7200030,나이프로 갈둘 아랏떠,57690,11817,12017,1788,7520031,2688,5958,8000001,1,-1,8000002,70,-1,8000003,3500,-1
7200032,4,2,3,5000032,7200031,효과적인 교육법,60586,12435,12635,1880,7520032,2778,6268,8000001,1,-1,8000003,4000,-1,8000004,4500,-1
7200033,4,3,3,5000033,7200032,선배 말해보세요,55932,11251,11451,1703,7520033,2868,5675,8000001,1,-1,8000004,4600,-1,8000005,-1,-1
7200034,4,4,3,5000034,7200033,퇴마사 일 좋아요,59661,12007,12207,1816,7520034,2958,6054,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200035,4,5,3,5000035,7200034,화재 진압,58804,12089,12289,1828,7520035,3048,6095,8000001,1,-1,8000006,-1,-1,8000007,56502,-1
7200036,4,6,3,5000036,7200035,그 시각,57604,11881,12081,1797,7520036,3138,5991,8000001,1,-1,8000007,55170,-1,8000008,2,-1
7200037,4,7,3,5000037,7200036,정정당당하게,55527,11609,11809,1756,7520037,3228,5854,8000001,1,-1,8000008,2,-1,8000009,2,2
7200038,4,8,3,5000038,7200037,만났다,69721,14493,14693,2189,7520038,3318,7297,8000001,1,-1,8000009,4,2,8000010,2,-1
7200039,4,9,3,5000039,7200038,허점,66325,13742,13942,2076,7520039,3408,6921,8000001,1,-1,8000010,3,-1,8000011,4,-1
7200040,4,10,3,5000040,7200039,1호 나와 봐!,58772,13044,13244,1972,7520040,3498,6572,8000001,1,-1,8000011,4,-1,8000002,70,-1
7200041,5,1,3,5000041,7200040,어?어?어?,85441,18844,19044,2842,7520041,3629,9472,8000001,1,-1,8000002,70,-1,8000003,4000,-1
7200042,5,2,3,5000042,7200041,위험은 가까운 곳에 있다,85073,19005,19205,2866,7520042,3729,9552,8000001,1,-1,8000003,4200,-1,8000004,4700,-1
7200043,5,3,3,5000043,7200042,볼수록 매력있는,89268,19732,19932,2975,7520043,3829,9916,8000001,1,-1,8000004,5000,-1,8000005,-1,-1
7200044,5,4,3,5000044,7200043,질투하는 거죠?,78784,17457,17657,2634,7520044,3929,8778,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200045,5,5,3,5000045,7200044,울면 안돼,80604,17494,17694,2639,7520045,4029,8797,8000001,1,-1,8000006,-1,-1,8000007,78391,-1
7200046,5,6,3,5000046,7200045,오해야,84927,18800,19000,2835,7520046,4129,9450,8000001,1,-1,8000007,82063,-1,8000008,2,-1
7200047,5,7,3,5000047,7200046,물끄러미,79706,17441,17641,2631,7520047,4230,8771,8000001,1,-1,8000008,2,-1,8000009,3,2
7200048,5,8,3,5000048,7200047,바로 오늘,103865,23438,23638,3531,7520048,4330,11769,8000001,1,-1,8000009,1,2,8000010,4,-1
7200049,5,9,3,5000049,7200048,우리 진짜로 친했거든,114939,26044,26244,3922,7520049,4430,13072,8000001,1,-1,8000010,5,-1,8000011,4,-1
7200050,5,10,3,5000050,7200049,하지만 다행이야,109297,26451,26651,3983,7520050,4530,13276,8000001,1,-1,8000011,4,-1,8000002,70,-1
7200051,6,1,3,5000051,7200050,임금님 귀는 당나귀 귀,150344,36041,36241,5421,7520051,4630,18071,8000001,1,-1,8000002,70,-1,8000003,5000,-1
7200052,6,2,3,5000052,7200051,비밀을 지키는 건 힘들다,139653,33487,33687,5038,7520052,4730,16794,8000001,1,-1,8000003,5200,-1,8000004,5000,-1
7200053,6,3,3,5000053,7200052,난 앞만 보고 가니까,143164,35023,35223,5268,7520053,4830,17561,8000001,1,-1,8000004,5300,-1,8000005,-1,-1
7200054,6,4,3,5000054,7200053,착각으로,156311,37581,37781,5652,7520054,4930,18841,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200055,6,5,3,5000055,7200054,언어의 마술사,158309,37546,37746,5647,7520055,5030,18823,8000001,1,-1,8000006,-1,-1,8000007,150309,-1
7200056,6,6,3,5000056,7200055,노크를 하자,150389,35732,35932,5375,7520056,5130,17916,8000001,1,-1,8000007,145389,-1,8000008,2,-1
7200057,6,7,3,5000057,7200056,아픈 배려,138433,32842,33042,4941,7520057,5230,16471,8000001,1,-1,8000008,2,-1,8000009,5,2
7200058,6,8,3,5000058,7200057,단호하시네요,131886,31360,31560,4719,7520058,5330,15730,8000001,1,-1,8000009,1,2,8000010,2,-1
7200059,6,9,3,5000059,7200058,대박이 아니라 쪽박,129532,30619,30819,4608,7520059,5430,15360,8000001,1,-1,8000010,5,-1,8000011,4,-1
7200060,6,10,3,5000060,7200059,왜 그랬을까,129935,32982,33182,4962,7520060,5530,16541,8000001,1,-1,8000011,4,-1,8000002,70,-1
7200061,7,1,3,5000061,7200060,사랑도 우정도,183236,47243,47443,7101,7520061,5630,23672,8000001,1,-1,8000002,70,-1,8000003,6500,-1
7200062,7,2,3,5000062,7200061,피하려고 애써봐도 거부조차 할 수 없는,172829,44793,44993,6734,7520062,5730,22446,8000001,1,-1,8000003,6200,-1,8000004,6000,-1
7200063,7,3,3,5000063,7200062,쉬다가는 날,197586,50903,51103,7650,7520063,5831,25501,8000001,1,-1,8000004,6200,-1,8000005,-1,-1
7200064,7,4,3,5000064,7200063,첫 눈에,186147,47696,47896,7169,7520064,5931,23898,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200065,7,5,3,5000065,7200064,반했다,173416,44565,44765,6700,7520065,6031,22332,8000001,1,-1,8000006,-1,-1,8000007,169369,-1
7200066,7,6,3,5000066,7200065,잘 모르겠으니 웃자,197531,51086,51286,7678,7520066,6131,25593,8000001,1,-1,8000007,190982,-1,8000008,2,-1
7200067,7,7,3,5000067,7200066,이상하네,182959,46824,47024,7039,7520067,6231,23462,8000001,1,-1,8000008,2,-1,8000009,5,2
7200068,7,8,3,5000068,7200067,사건을 몰고 다니시네요,221245,57399,57599,8625,7520068,6331,28749,8000001,1,-1,8000009,1,2,8000010,2,-1
7200069,7,9,3,5000069,7200068,그 정도로는 변하지 않아,183688,47637,47837,7161,7520069,6431,23869,8000001,1,-1,8000010,5,-1,8000011,4,-1
7200070,7,10,3,5000070,7200069,사랑해요,186096,48057,48257,7224,7520070,6531,24079,8000001,1,-1,8000011,4,-1,8000002,70,-1
7200071,8,1,3,5000071,7200070,지끈지끈,170823,43219,43419,6498,7520071,5995,21660,8000001,1,-1,8000002,60,-1,8000003,7000,-1
7200072,8,2,3,5000072,7200071,중요한 건 사랑,202177,51170,51370,7691,7520072,7095,25635,8000001,1,-1,8000003,7500,-1,8000004,6500,-1
7200073,8,3,3,5000073,7200072,위험하다니까요.,183319,46388,46588,6973,7520073,6433,23244,8000001,1,-1,8000004,7000,-1,8000005,-1,-1
7200074,8,4,3,5000074,7200073,우리 사이엔 아무 장애물도,245968,62275,62475,9356,7520074,8631,31188,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200075,8,5,3,5000075,7200074,될 생각 없거든,231777,58677,58877,8816,7520075,8133,29388,8000001,1,-1,8000006,-1,-1,8000007,229777,-1
7200076,8,6,3,5000076,7200075,뻥치시네,266023,67361,67561,10119,7520076,9335,33731,8000001,1,-1,8000007,264023,-1,8000008,1,-1
7200077,8,7,3,5000077,7200076,"어라, 어쩐지",271256,68688,68888,10318,7520077,9519,34394,8000001,1,-1,8000008,1,-1,8000009,3,3
7200078,8,8,3,5000078,7200077,고도의 전략,243194,61572,61772,9251,7520078,8534,30836,8000001,1,-1,8000009,3,1,8000010,3,-1
7200079,8,9,3,5000079,7200078,그건 싫어요,288195,72984,73184,10963,7520079,10113,36542,8000001,1,-1,8000010,5,-1,8000011,4,-1
7200080,8,10,3,5000080,7200079,너무 납득한다,299953,75965,76165,11410,7520080,10526,38033,8000001,1,-1,8000011,4,-1,8000002,60,-1
7200081,9,1,3,5000081,7200080,누굴 찾는데?,323164,81852,82052,12293,7520081,11341,40976,8000001,1,-1,8000002,60,-1,8000003,8500,-1
7200082,9,2,3,5000082,7200081,아오 저 찌질이,350168,88700,88900,13320,7520082,12289,44400,8000001,1,-1,8000003,9000,-1,8000004,7500,-1
7200083,9,3,3,5000083,7200082,취향이 참 고풍,395916,100301,100501,15060,7520083,13895,50201,8000001,1,-1,8000004,8000,-1,8000005,-1,-1
7200084,9,4,3,5000084,7200083,도와줘,411294,104201,104401,15645,7520084,14435,52150,8000001,1,-1,8000005,-1,-1,8000006,-1,-1
7200085,9,5,3,5000085,7200084,촉이 안 좋아,422166,106958,107158,16059,7520085,14817,53529,8000001,1,-1,8000006,-1,-1,8000007,420166,-1
7200086,9,6,3,5000086,7200085,날 위해,487923,123633,123833,18560,7520086,17125,61867,8000001,1,-1,8000007,485923,-1,8000008,1,-1
7200087,9,7,3,5000087,7200086,"하하, 뭐래니",561542,142302,142502,21360,7520087,19709,71201,8000001,1,-1,8000008,1,-1,8000009,3,2
7200088,9,8,3,5000088,7200087,"우와, 벨건가 봐!",591117,149802,150002,22485,7520088,20747,74951,8000001,1,-1,8000009,4,4,8000010,3,-1
7200089,9,9,3,5000089,7200088,안 타는 쓰레기,446666,113171,113371,16991,7520089,15677,56635,8000001,1,-1,8000010,1,-1,8000011,4,-1
7200090,9,10,3,5000090,7200089,유감입니다만,442115,112016,112216,16817,7520090,15517,56058,8000001,1,-1,8000011,4,-1,8000002,60,-1
