3600304,카페 벽 선반,24,5,0,9999999,4,22,0,0,0,0,3,5,3,3,0,0,0,0,1132036,-1,9100001,1,17,7,5,0,-1,W_03_3_1,Prop,1.43_1.43_1
3600305,카페 시계,24,5,0,9999999,4,22,0,0,0,0,3,5,3,3,0,0,0,0,1132037,-1,9100001,1,17,3,3,0,-1,W_03_3_2,Prop,1.44_1.44_1
3600306,카페 포스터 장식,24,5,0,9999999,4,22,0,0,0,0,3,5,3,3,0,0,0,0,1132038,-1,9100001,1,17,4,5,0,-1,W_03_3_6,Prop,1.44_1.44_1
3600307,카페 바닥,23,5,0,9999999,4,24,0,0,0,0,3,10,0,0,0,0,0,0,1132039,-1,9100001,1,50,-1,-1,0,-1,F_03_0_1,Floor,
3600308,카페 계산대,21,5,0,9999999,4,21,0,0,0,0,3,50,3,2,0,0,0,0,1132040,-1,9100001,1,833,18,3,0,-1,F_03_2_1, Furniture,1.251_1.251_1
3600309,카페 조리대,21,5,0,9999999,4,21,0,0,0,0,3,50,3,2,0,0,0,0,1132041,-1,9100001,1,833,10,2,0,-1,F_03_2_2, Furniture,1.24_1.24_1
3600310,와플기 세트,22,5,0,9999999,4,21,0,0,0,0,3,30,3,2,0,0,0,0,1132042,-1,9100001,1,83,6,2,0,-1,F_03_2_3, Furniture,1.24_1.24_1
3600311,카페 소형 싱크대,22,5,0,9999999,4,21,0,0,0,0,3,30,3,2,0,0,0,0,1132043,-1,9100001,1,83,5,2,0,-1,F_03_2_4, Furniture,1.24_1.24_1
3600312,케이크 진열장,22,5,0,9999999,4,21,0,0,0,0,3,30,3,2,0,0,0,0,1132044,-1,9100001,1,83,6,2,0,-1,F_03_2_5, Furniture,1.251_1.251_1
3600313,카페 대형 테이블,20,5,0,9999999,4,21,0,0,0,0,3,100,3,2,0,0,0,0,1132045,-1,9100001,1,1667,7,8,0,-1,F_03_2_6, Furniture,1.25_1.25_1
3600314,카페 테이블,23,5,0,9999999,4,21,0,0,0,0,3,10,3,2,0,0,0,0,1132046,-1,9100001,1,50,7,2,0,-1,F_03_2_7, Furniture,1.26_1.26_1
3600315,카페 조명,23,5,0,9999999,4,21,0,0,0,0,3,10,3,3,0,0,0,0,1132047,-1,9100001,1,50,-1,-1,0,-1,F_03_3_1,FloorBoard,
3600401,크리스마스 벽지,23,5,0,9999999,4,23,0,0,0,0,3,10,0,0,0,0,0,0,1132048,-1,9100001,1,50,-1,-1,0,-1,W_04_0_1,Wall,
3600402,크리스마스 러그,23,5,0,9999999,4,21,0,0,0,0,3,10,3,1,0,0,0,0,1132049,-1,9100001,1,50,11,7,0,-1,F_04_1_1,Rug,1.23_1.23_1
3600403,크리스마스 의자,22,5,0,9999999,4,21,0,0,0,0,3,30,3,2,0,0,0,0,1132050,-1,9100001,1,83,3,2,0,-1,F_04_2_1,Furniture,1.22_1.22_1
3600404,크리스마스 트리,20,5,0,9999999,4,21,0,0,0,0,3,100,3,2,0,0,0,0,1132051,-1,9100001,1,1667,3,4,0,-1,F_04_2_2,Furniture,1.25_1.25_1
3600405,크리스마스 풍선,24,5,0,9999999,4,21,0,0,0,0,3,5,3,2,0,0,0,0,1132052,-1,9100001,1,17,3,4,0,-1,F_04_2_3,Furniture,1.25_1.25_1
3600406,크리스마스 쿠션,24,5,0,9999999,4,21,0,0,0,0,3,5,3,2,0,0,0,0,1132053,-1,9100001,1,17,5,5,0,-1,F_04_2_4,Furniture,1.2_1.2_1
3600407,크리스마스 쇼파,21,5,0,9999999,4,21,0,0,0,0,3,50,3,2,0,0,0,0,1132054,-1,9100001,1,833,8,4,0,-1,F_04_2_5,Furniture,1.2_1.2_1
3600408,크리스마스 전구,24,5,0,9999999,4,21,0,0,0,0,3,5,3,3,0,0,0,0,1132055,-1,9100001,1,17,-1,-1,0,-1,F_04_3_1,FloorBoard,
3600409,크리스마스 바닥,23,5,0,9999999,4,24,0,0,0,0,3,10,0,0,0,0,0,0,1132056,-1,9100001,1,50,-1,-1,0,-1,F_04_0_1,Floor,
3600410,크리스마스 칠판,22,5,0,9999999,4,22,0,0,0,0,3,30,3,1,0,0,0,0,1132057,-1,9100001,1,83,10,4,0,-1,W_04_1_1,Prop,1.43_1.43_1
3600411,크리스마스 벽풍선,24,5,0,9999999,4,22,0,0,0,0,3,5,3,4,0,0,0,0,1132058,-1,9100001,1,17,3,3,u_8,-1,W_04_4_1,Prop,1.45_1.45_1
3600412,크리스마스 미니탁자,22,5,0,9999999,4,21,0,0,0,0,3,30,3,2,0,0,0,0,1132059,-1,9100001,1,83,6,4,0,-1,F_04_2_6,Furniture,1.24_1.24_1
3600413,크리스마스 파티테이블,21,5,0,9999999,4,21,0,0,0,0,3,50,3,2,0,0,0,0,1132060,-1,9100001,1,833,11,3,0,-1,F_04_2_7,Furniture,1.22_1.22_1
3700001,인테리어 뽑기권,99,8,0,9999999,0,5,0,0,0,0,5600001,0,0,0,0,0,0,0,1142012,-1,9100017,0,0,-1,-1,-1,-1,,,
3700002,B등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600002,0,0,0,0,0,0,0,1142001,-1,9100018,0,0,-1,-1,-1,-1,,,
3700003,A등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600003,0,0,0,0,0,0,0,1142002,-1,9100019,0,0,-1,-1,-1,-1,,,
3700004,S등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600004,0,0,0,0,0,0,0,1142003,-1,9100020,0,0,-1,-1,-1,-1,,,
3700005,SS등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600005,0,0,0,0,0,0,0,1142004,-1,9100021,0,0,-1,-1,-1,-1,,,
3700006,SSS등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600006,0,0,0,0,0,0,0,1142005,-1,9100022,0,0,-1,-1,-1,-1,,,
3700007,B~SSS등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600007,0,0,0,0,0,0,0,1142006,-1,9100023,0,0,-1,-1,-1,-1,,,
3700008,A~SSS등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600008,0,0,0,0,0,0,0,1142007,-1,9100024,0,0,-1,-1,-1,-1,,,
3700009,S~SSS등급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600009,0,0,0,0,0,0,0,1142008,-1,9100025,0,0,-1,-1,-1,-1,,,
3700010,초급 장비 뽑기권,99,8,0,9999999,0,4,0,0,0,0,5600010,0,0,0,0,0,0,0,1142009,-1,9100026,0,0,-1,-1,-1,-1,,,
3700011,중급 장비 뽑기권,99,8,0,9999999,0,4,0,0,0,0,5600011,0,0,0,0,0,0,0,1142010,-1,9100027,0,0,-1,-1,-1,-1,,,
3700012,고급 장비 뽑기권,99,8,0,9999999,0,4,0,0,0,0,5600012,0,0,0,0,0,0,0,1142011,-1,9100028,0,0,-1,-1,-1,-1,,,
3700013,초급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600013,0,0,0,0,0,0,0,1142013,-1,9100154,0,0,-1,-1,-1,-1,,,
3700014,중급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600014,0,0,0,0,0,0,0,1142014,-1,9100155,0,0,-1,-1,-1,-1,,,
3700015,상급 영웅 뽑기권,99,8,0,9999999,0,3,0,0,0,0,5600015,0,0,0,0,0,0,0,1142015,-1,9100156,0,0,-1,-1,-1,-1,,,
3700016,최고급 장비 뽑기권,99,8,0,9999999,0,4,0,0,0,0,5600016,0,0,0,0,0,0,0,1142016,-1,9100157,0,0,-1,-1,-1,-1,,,
3700017,특급 장비 뽑기권,99,8,0,9999999,0,4,0,0,0,0,5600017,0,0,0,0,0,0,0,1142017,-1,9100158,0,0,-1,-1,-1,-1,,,
