7520067,3500024,1,0.3,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520068,3500024,1,0.3,0.7,3500023,1,0.1,0.9,-1,-1,-1,-1,-1,-1,-1,-1
7520069,3500024,1,0.3,0.7,3500023,1,0.1,0.9,3500022,1,0.01,0.99,-1,-1,-1,-1
7520070,3500024,1,0.3,0.7,3500023,1,0.1,0.9,3500022,1,0.01,0.99,3500021,1,0.005,0.995
7520071,3000002,200,0.001,0.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520072,3100019,1,0.3,0.7,3100018,1,0.1,0.9,3100017,1,0.01,0.99,3100016,1,0.005,0.995
7520073,3100024,1,0.3,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520074,3100024,1,0.3,0.7,3100023,1,0.1,0.9,-1,-1,-1,-1,-1,-1,-1,-1
7520075,3100024,1,0.3,0.7,3100023,1,0.1,0.9,3100022,1,0.01,0.99,-1,-1,-1,-1
7520076,3100024,1,0.3,0.7,3100023,1,0.1,0.9,3100022,1,0.01,0.99,3100021,1,0.005,0.995
7520077,3200004,1,0.3,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520078,3200004,1,0.3,0.7,3200003,1,0.1,0.9,-1,-1,-1,-1,-1,-1,-1,-1
7520079,3200004,1,0.3,0.7,3200003,1,0.1,0.9,3200002,1,0.01,0.99,-1,-1,-1,-1
7520080,3200004,1,0.3,0.7,3200003,1,0.1,0.9,3200002,1,0.01,0.99,3200001,1,0.005,0.995
7520081,3200009,1,0.3,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520082,3200009,1,0.3,0.7,3200008,1,0.1,0.9,-1,-1,-1,-1,-1,-1,-1,-1
7520083,3200009,1,0.3,0.7,3200008,1,0.1,0.9,3200007,1,0.01,0.99,-1,-1,-1,-1
7520084,3200009,1,0.3,0.7,3200008,1,0.1,0.9,3200007,1,0.01,0.99,3200006,1,0.005,0.995
7520085,3200014,1,0.3,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520086,3200014,1,0.3,0.7,3200013,1,0.1,0.9,-1,-1,-1,-1,-1,-1,-1,-1
7520087,3200014,1,0.3,0.7,3200013,1,0.1,0.9,3200012,1,0.01,0.99,-1,-1,-1,-1
7520088,3200014,1,0.3,0.7,3200013,1,0.1,0.9,3200012,1,0.01,0.99,3200011,1,0.005,0.995
7520089,3200019,1,0.3,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7520090,3200019,1,0.3,0.7,3200018,1,0.1,0.9,1000723,1,0.03,0.97,-1,-1,-1,-1
