1220030,팀스킬-화염-단테,5,근거리 공격,0,157,1,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,0,0.964285714285714
1220031,팀스킬-화염-고등혜나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
1220032,팀스킬-화염-단테,5,근거리 공격,0,174,1,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,0,0.964285714285714
1220033,팀스킬-저주-초등혜나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
1220034,팀스킬-저주-데일,2,원거리 공격,0,95,0,169,0,32,-1,-1,-1,-1,-1,-1,-1,-1,1,21009,-1,0,-1
1220035,팀스킬-저주-고등혜나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
1220036,팀스킬-저주-데일,2,원거리 공격,0,95,0,170,0,32,-1,-1,-1,-1,-1,-1,-1,-1,1,21009,-1,0,-1
1220037,팀스킬-수면-초등혜나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
1220038,팀스킬-수면-녹턴,2,원거리 공격,0,169,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220039,팀스킬-수면-고등혜나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
1220040,팀스킬-수면-녹턴,2,원거리 공격,0,170,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220041,팀스킬-원조사사-입초사사,2,원거리 공격,0,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21013,1,0,-1
1220042,팀스킬-원조사사-젤리나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220043,팀스킬-원조사사-로지,2,원거리 공격,0,93,0,32,0,173,-1,-1,-1,-1,-1,-1,-1,-1,1,21024,-1,0,-1
1220044,팀스킬-원조사사-상제,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220045,팀스킬-펫샵-어린귀능,3,근거리 공격,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,1,0,0.785714285714286
1220046,팀스킬-펫샵-서장다나,3,근거리 공격,0,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0.535714285714286
1220047,팀스킬-펫샵-로지,2,원거리 공격,0,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,-1
1220048,팀스킬-만담-비서귀능,6,근거리 공격,0,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0.678571428571429
1220049,팀스킬-만담-서장다나,8,근거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.785714285714286
1220050,팀스킬-선배2-체어샷헤이즈,2,원거리 공격,0,99,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21019,1,0,-1
1220051,팀스킬-선배2-휠체어랩터,2,원거리 공격,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220052,팀스킬-선배2-스텔,5,원거리 공격,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1.17857142857143
1220053,팀스킬-연인-암살자,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1
1220054,팀스킬-연인-백모래,7,근거리 공격,0,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1.03571428571429
1220055,팀스킬-보조-레인,2,원거리 공격,0,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1
1220056,팀스킬-보조-로나,2,원거리 공격,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220057,팀스킬-보조-비비안,2,원거리 공격,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220058,팀스킬-나이프-백모래,3,근거리 공격,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0.357142857142857
1220059,팀스킬-나이프-오르카,3,근거리 공격,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0.75
1220060,팀스킬-나이프-메두사,2,원거리 공격,0,98,0,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,23032,-1,0,-1
1220061,팀스킬-나이프-세월,2,원거리 공격,0,99,0,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21034,-1,0,-1
1220062,팀스킬-나이프-레이디,3,근거리 공격,0,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0.964285714285714
1220063,팀스킬-짭나-오수,2,원거리 공격,0,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1
1220064,팀스킬-짭나-일호,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220065,팀스킬-짭나-이호,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220066,팀스킬-짭나-그레고르,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220067,팀스킬-소멸-트래시,8,원거리 공격,0,96,1,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,21044,1,0,0.821428571428571
1220068,팀스킬-소멸-베놈,2,원거리 공격,0,95,1,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,21045,-1,0,-1
1220069,팀스킬-에스퍼-물보라,2,원거리 공격,0,98,0,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21047,1,0,-1
1220070,팀스킬-에스퍼-고등나가,2,원거리 공격,0,99,0,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,23001,-1,0,-1
1220071,팀스킬-발렌타인-송하,2,원거리 공격,0,94,0,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21033,1,0,-1
1220072,팀스킬-발렌타인-비행사사,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220073,팀스킬-발렌타인-비비안,2,원거리 공격,0,45,1,46,2,47,3,48,4,49,-1,-1,-1,-1,4,-1,-1,0,-1
1220074,팀스킬-정부기관-듄,2,원거리 공격,0,99,0,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21040,1,0,-1
1220075,팀스킬-정부기관-영정,2,원거리 공격,0,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,-1
1220076,팀스킬-정부기관-언럭키,2,원거리 공격,0,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220077,팀스킬-정부기관-마고,2,원거리 공격,0,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220078,팀스킬-고딩동창즈-다나,2,원거리 공격,0,99,1,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,21014,1,0,-1
1220079,팀스킬-고딩동창즈-유다,2,원거리 공격,0,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,-1
1220080,팀스킬-동창즈-다나,2,원거리 공격,0,99,1,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,21015,1,0,-1
1220081,팀스킬-동창즈-유다,2,원거리 공격,0,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,-1
1220082,팀스킬-동창즈-듄,2,원거리 공격,0,99,0,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,23040,-1,0,-1
1220083,팀스킬-포크-유다,3,원거리 공격,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,0,1.25
1220084,팀스킬-포크-은비단,3,원거리 공격,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1.03571428571429
1220085,팀스킬-동창즈-다나,2,원거리 공격,0,99,1,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,21015,1,0,-1
1220086,팀스킬-동창즈-유다,2,원거리 공격,0,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,-1
1220087,팀스킬-동창즈-훈련강사듄,2,원거리 공격,0,99,0,68,0,12,-1,-1,-1,-1,-1,-1,-1,-1,1,23040,-1,0,-1
1220088,팀스킬-정부기관-훈련강사듄,2,원거리 공격,0,99,0,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21040,1,0,-1
1220089,팀스킬-정부기관-영정,2,원거리 공격,0,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,-1
1220090,팀스킬-정부기관-언럭키,2,원거리 공격,0,68,0,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220091,팀스킬-정부기관-엘리트마고,2,원거리 공격,0,147,0,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220092,팀스킬-나이프팀-교복메두사,2,원거리 공격,0,98,0,32,0,56,-1,-1,-1,-1,-1,-1,-1,-1,1,21032,1,0,-1
1220093,팀스킬-나이프팀-교복오르카,3,근거리 공격,0,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,0,0.892857142857143
1220094,팀스킬-나이프팀-교복백모래,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220095,팀스킬-나이프-교복백모래,3,근거리 공격,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0.357142857142857
1220096,팀스킬-나이프-교복오르카,3,근거리 공격,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0.75
1220097,팀스킬-나이프-교복메두사,2,원거리 공격,0,98,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,23032,-1,0,-1
1220098,팀스킬-원조사사-교복젤리나,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220099,팀스킬-원조사사-교복로지,2,원거리 공격,0,93,0,32,0,198,-1,-1,-1,-1,-1,-1,-1,-1,1,21024,-1,0,-1
1220100,팀스킬-짭나-교복그레고르,2,원거리 공격,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
1220101,팀스킬-연인-교복백모래,7,근거리 공격,0,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1.03571428571429
1220102,팀스킬-선배팀-교복랩터,2,원거리 공격,0,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220103,팀스킬-선배팀-교복스텔,2,원거리 공격,0,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21022,-1,0,-1
1220104,팀스킬-선배2-교복체어샷헤이즈,2,원거리 공격,0,99,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21019,1,0,-1
1220105,팀스킬-선배2-교복휠체어랩터,2,원거리 공격,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1
1220106,팀스킬-선배2-교복스텔,5,원거리 공격,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1.17857142857143
1220107,팀스킬-펫샵-교복로지,2,원거리 공격,0,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,-1
1220108,팀스킬-에스퍼-교복물보라,2,원거리 공격,0,98,0,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21047,1,0,-1
